Date_&_Time,Mill_TPH,Clinker_TPH,Gypsum_TPH,DFA_TPH,WFA_TPH,Mill_KW,Mill_Inlet_Temp,Mill_Outlet_Temp,Mill_Outlet_BE_Amp,Mill_Vent_Fan_RPM,Mill_Vent_Fan_KW,Mill_Vent_BF_Inlet_Draft,Mill_Vent_BF_Outlet_Draft,Reject,Sep_RPM,Sep_KW,Sep_Amp,CA_Fan_RPM,CA_Fan_KW,Mill_Folaphone,Mill_Inlet_Draft,Mill_Outlet_Draft,Sep_Vent_Inlet_Draft,Sep_Vent_Outlet_Draft,Sep_Vent_bag_filter_fan_kw,Sep_Vent_bag_filter_fan_rpm,Residue
23-11-2022 15:40,158.94,90.28,5.09,55.63,7.95,3598.66,30.38,90.97,48.85,899.94,43.32,83.41,205.91,114.3,906.29,67.11,152.66,905.42,325.56,96.71,20.4,87.5,133.5,212.6,14.58,750,16.5
23-11-2022 16:40,141.81,80.55,4.54,49.64,7.09,3642.36,33.02,93.95,46.37,899.94,43.88,83.2,205.25,140.78,952.38,58,146.7,900.39,323.29,96.76,20.2,85.5,132.5,212.6,14.23,750,15.8
23-11-2022 17:40,162.38,92.23,5.2,56.83,8.12,3571.2,34.04,89.34,52.03,899.94,43.52,86.05,198.73,110.13,957.82,60.07,148.46,900.4,320.73,97.06,19.9,87.9,132.8,211.3,14.77,750,15
23-11-2022 18:40,159.3,90.48,5.1,55.76,7.97,3615.24,31.72,96.66,44.69,889.99,37.26,84.34,168.95,111.65,962.12,60.28,126.93,895.41,359.24,96.45,22.5,87.1,132.8,212.6,14.33,750,14.5
23-11-2022 20:40,163.66,92.96,5.24,57.28,8.18,3662.12,34.11,82.72,47.98,920.02,43.43,78.56,204.68,138.97,957.55,60.92,138.74,905.33,327.07,95.48,18.7,86.4,134.3,212.8,13.9,750,15.1
23-11-2022 22:40,160.25,91.02,5.13,56.09,8.01,224.36,34.16,82.82,47.83,889.99,43.41,67.94,161.45,122.68,942.43,41.7,131.12,905.31,336.6,97,19.8,87.5,134.6,211.4,14.55,750,16.8
24-11-2022 00:40,166.3,94.46,5.32,58.2,8.32,3621.96,30.31,89.57,48.82,899.94,43.97,80.76,206.84,84.04,962.25,43.05,135.81,900.31,327.55,96.58,20.6,86.55,132.5,212.8,14.97,750,15.2
24-11-2022 01:40,157.81,89.64,5.05,55.23,7.89,3597.85,32.12,91.07,45.37,899.94,44.1,78.3,210.09,104.42,962.16,50.08,140.83,900.34,325.13,96.95,20.7,87,133.6,211.3,14.36,750,17.6
24-11-2022 02:40,162.27,92.17,5.19,56.79,8.11,3665.92,32.77,94.62,45.63,899.94,44.12,82.93,206.92,136.05,952.41,57.47,145.25,900.37,322.87,96.93,20.3,86.5,133.9,212.3,14.3,750,15.6
24-11-2022 03:40,159.33,90.5,5.1,55.77,7.97,3588.36,33.88,89.03,52.3,899.94,43.34,85.82,200.49,108.86,957.82,58.27,147.38,900.4,320.98,97,20.5,86.3,132.7,212.8,14.86,750,14.9
24-11-2022 04:40,154.22,87.6,4.93,53.98,7.71,3620.96,30.56,90.59,47.75,899.94,43.82,32.2,356.97,109.49,907.47,31.73,129.92,905.39,324.94,96.77,22.5,86.9,134.2,212.5,14.45,750,14.5
24-11-2022 06:40,159.3,90.48,5.1,55.76,7.97,3608.03,30.46,91.17,42.48,899.94,43.05,81.04,204.88,162.57,941.82,62.91,151.72,895.4,321.88,96.6,23.5,85,134.3,211.6,14.25,750,15.2
24-11-2022 07:40,162.56,92.34,5.2,56.9,8.13,3588.12,30.43,91.25,47.4,899.94,43.39,83.08,207.83,209.19,926.35,68.85,155.3,905.43,325.02,96.73,20.3,87,132.3,212.4,14.32,750,15.6
24-11-2022 08:40,162.34,92.21,5.19,56.82,8.12,3617.96,29.94,90.86,47.24,899.94,43.18,85.88,213.78,168.33,906.46,60.55,147.88,905.41,325.91,96.59,25.7,84.6,133.8,212.6,15.41,750,16.9
24-11-2022 09:40,162.74,92.44,5.21,56.96,8.14,3598.26,32.86,92.2,44.27,889.99,43.27,71.45,176.16,74.68,942.62,39.45,132.7,905.32,336.99,96.67,21.9,87.8,133.2,212.8,14.36,750,16.4
24-11-2022 10:40,158.9,90.25,5.08,55.61,7.94,3605.56,32.18,89.73,44.51,880,41.31,70.32,180.71,65.03,942.53,38.06,130.25,905.33,334.12,96.29,20.1,85,132.5,212.3,14.23,750,13.8
24-11-2022 11:40,153.83,87.37,4.92,53.84,7.69,3588.66,29.45,90.27,43.55,899.94,45.4,78.18,201.7,76.3,936.97,33.08,132.35,905.29,337.74,96.86,18.6,84.6,133.6,212.8,14.25,750,13.8
24-11-2022 12:40,153.7,87.3,4.92,53.79,7.68,3589.96,29.62,97.01,39.96,899.94,46.45,79.73,208.55,105.53,937.31,32.15,134.49,930.25,336.47,97.02,19.2,88.7,132.4,211.5,14.8,750,13.8
24-11-2022 14:40,159.05,90.34,5.09,55.67,7.95,3598.26,28.49,89.66,45.22,899.94,45.25,83.35,173.65,107.29,952.22,56.13,142.09,890.28,318.85,96.61,19.9,86.2,133.5,211.5,14,750,16.8
24-11-2022 15:40,153.65,87.27,4.92,53.78,7.68,3657.96,32.08,88.28,53.55,899.94,43.23,85.7,174.51,140.66,937.9,73.2,161.65,900.45,317.22,96.72,19.6,86.29,134.3,21.6,14.58,750,16.5
24-11-2022 16:40,153.44,87.15,4.91,53.7,7.67,3609.96,29.98,79.61,50.57,899.94,43.93,77.69,184.4,166.41,957.82,59.61,148.82,900.44,319.02,96.71,21.1,86.4,132.8,211.8,14.12,750,15.8
24-11-2022 17:40,159.64,90.68,5.11,55.88,7.98,3617.96,29.8,80.82,51.79,899.94,43.8,79.9,192.41,164.76,957.73,57.11,146.88,900.42,320.5,96.94,23.9,87,135.3,212.8,14.3,750,15
24-11-2022 18:40,159.35,90.51,5.1,55.77,7.97,3621.04,29.8,81.02,52.73,899.94,44.15,79.26,193.91,164.76,957.7,56.6,145.13,900.4,321.01,96.95,22.5,86.4,132.3,211.9,15.12,750,14.5
24-11-2022 19:40,151.08,85.81,4.83,52.88,7.55,3617.96,29.8,80.82,51.79,899.94,43.8,79.9,192.41,162.84,957.73,57.11,146.88,900.42,320.5,96.94,23.9,87,135.3,212.8,14.3,750,15.9
24-11-2022 22:40,154.05,87.5,4.93,53.92,7.7,3620.96,29.8,81.09,53.01,899.94,44.09,78.75,195.05,165.3,957.69,57.16,145.45,900.4,321.49,96.97,22.5,86.4,132.5,211.3,15.22,750,14.3
25-11-2022 00:40,159.86,90.8,5.12,55.95,7.99,3607.96,30.31,89.57,48.82,899.94,43.97,80.76,206.84,83.04,962.25,43.05,135.81,900.31,327.55,96.58,20.6,86.55,132.5,212.8,14.97,750,14.8
25-11-2022 01:40,159.99,90.87,5.12,56,8,3583.85,32.12,91.07,45.37,899.94,44.1,78.3,210.09,103.42,962.16,50.08,140.83,900.34,325.13,96.95,20.7,87,133.6,211.3,14.36,750,16.2
25-11-2022 02:40,159.73,90.73,5.11,55.91,7.99,3651.92,32.77,94.62,45.63,899.94,44.12,82.93,206.92,135.05,952.41,57.47,145.25,900.37,322.87,96.93,20.3,86.5,133.9,212.3,14.3,750,14.9
25-11-2022 03:40,160.08,90.93,5.12,56.03,8,3574.36,33.88,89.03,52.3,899.94,43.34,85.82,200.49,107.86,957.82,58.27,147.38,900.4,320.98,97,20.5,86.3,132.7,212.8,14.86,750,13.5
25-11-2022 04:40,159.79,90.76,5.11,55.93,7.99,3606.96,30.56,90.59,47.75,899.94,43.82,32.2,356.97,108.49,907.47,31.73,129.92,905.39,324.94,96.77,22.5,86.9,134.2,212.5,14.45,750,14.6
25-11-2022 06:40,163.75,93.01,5.24,57.31,8.19,3594.03,30.46,91.17,42.48,899.94,43.05,81.04,204.88,161.57,941.82,62.91,151.72,895.4,321.88,96.6,23.5,85,134.3,211.6,14.25,750,14.4
25-11-2022 07:40,165.97,94.27,5.31,58.09,8.3,3574.12,30.43,91.25,47.4,899.94,43.39,83.08,207.83,208.19,926.35,68.85,155.3,905.43,325.02,96.73,20.3,87,132.3,212.4,14.32,750,15.2
25-11-2022 08:40,163.98,93.14,5.25,57.39,8.2,3603.96,29.94,90.86,47.24,899.94,43.18,85.88,213.78,167.33,906.46,60.55,147.88,905.41,325.91,96.59,25.7,84.6,133.8,212.6,15.41,750,16.6
25-11-2022 09:40,154.62,87.82,4.95,54.12,7.73,3584.26,32.86,92.2,44.27,889.99,43.27,71.45,176.16,73.68,942.62,39.45,132.7,905.32,336.99,96.67,21.9,87.8,133.2,212.8,14.36,750,17.2
25-11-2022 10:40,156.09,88.66,4.99,54.63,7.8,3591.56,32.18,89.73,44.51,880,41.31,70.32,180.71,64.03,942.53,38.06,130.25,905.33,334.12,96.29,20.1,85,132.5,212.3,14.23,750,17.2
25-11-2022 11:40,156.35,88.81,5,54.72,7.82,3574.66,29.45,90.27,43.55,899.94,45.4,78.18,201.7,75.3,936.97,33.08,132.35,905.29,337.74,96.86,18.6,84.6,133.6,212.8,14.25,750,17.2
25-11-2022 12:40,164.63,93.51,5.27,57.62,8.23,3575.96,29.62,97.01,39.96,899.94,46.45,79.73,208.55,104.53,937.31,32.15,134.49,930.25,336.47,97.02,19.2,88.7,132.4,211.5,14.8,750,17.2
25-11-2022 14:40,160.46,91.14,5.13,56.16,8.02,3584.26,28.49,89.66,45.22,899.94,45.25,83.35,173.65,106.29,952.22,56.13,142.09,890.28,318.85,96.61,19.9,86.2,133.5,211.5,14,750,14.5
25-11-2022 15:40,160.6,91.22,5.14,56.21,8.03,3643.96,32.08,88.28,53.55,899.94,43.23,85.7,174.51,139.66,937.9,73.2,161.65,900.45,317.22,96.72,19.6,86.29,134.3,21.6,14.58,750,16.2
25-11-2022 16:40,161.38,91.66,5.16,56.48,8.07,3595.96,29.98,79.61,50.57,899.94,43.93,77.69,184.4,155.31,957.82,59.61,148.82,900.44,319.02,96.71,21.1,86.4,132.8,211.8,14.12,750,13.8
25-11-2022 17:40,161.88,91.95,5.18,56.66,8.09,203.36,31.96,88.27,52.31,770,42.84,64.86,159.55,149.8,957.97,75.59,153.34,900.35,317.3,96.68,22.9,85,134.3,212.8,14.69,750,15.4
25-11-2022 18:40,156.98,89.17,5.02,54.94,7.85,3583.85,30.31,91.91,44.95,770,43.71,61.58,192.09,184.16,941.67,70.03,157.41,895.42,313.09,96.91,23.1,88.3,134.5,21.6,14.56,750,14.6
25-11-2022 19:40,157.34,89.37,5.03,55.07,7.87,3642.5,30.11,90.82,47.53,770,43.13,64.78,196.35,171.39,906.45,61.84,149.41,905.4,326.18,96.61,25.4,85.6,135.8,212.3,15,750,12.5
25-11-2022 20:40,161.87,91.94,5.18,56.65,8.09,3583.25,33.07,93.62,46.78,770,43.86,63.01,186.33,85.29,952.38,57.09,147.26,900.38,323.26,96.71,22.3,87,132.8,212.3,15.21,750,18.6
25-11-2022 22:40,152.72,86.74,4.89,53.45,7.64,3577.41,31.86,90.13,44.55,770,40.13,52.35,173.3,81.64,942.72,34.95,133.01,895.4,334.35,96.52,19.5,88,132.6,211.6,14.6,750,13.8
26-11-2022 00:40,164.62,93.5,5.27,57.62,8.23,3615.98,29.34,94.95,40.22,899.94,45.46,79.01,173.48,123.32,905.14,12.23,130.18,905.26,334.76,96.81,20.3,82.1,132.9,213.4,14.1,750,14.4
26-11-2022 01:40,164.61,93.5,5.27,57.61,8.23,3627.36,30.34,96.27,42.55,899.94,46.57,81.21,180.16,85.35,950.62,12.2,121.61,930.23,336.5,97.08,18.6,89.8,133.8,212.3,14.2,750,15.2
26-11-2022 02:40,159.74,90.73,5.11,55.91,7.99,3611.85,31.16,96.42,44.57,899.94,48.88,81.47,178.56,69.11,949.59,11.81,120.12,930.24,337.06,97.06,20.3,86.9,132.4,211.3,14.25,750,16.6
26-11-2022 03:40,159.36,90.52,5.1,55.78,7.97,3622.39,34.2,91.97,52.66,850.03,43.22,90.51,161.16,139.38,925.57,30.38,135.15,900.37,322.64,96.54,20.1,83,132.5,212.3,14.66,750,17.2
26-11-2022 04:40,164.75,93.58,5.27,57.66,8.24,3577.21,30.5,96.11,43.45,899.94,46.85,79.37,180.36,103.81,950.23,12.49,120.21,930.24,336,97.08,23.5,86.2,133.2,212.8,15.33,750,15.2
26-11-2022 06:40,150.03,85.21,4.8,52.51,7.5,3605.44,29.19,92.2,36,920.02,47.36,87.62,170.05,167.7,930.43,29.44,132.1,890.27,318.4,96.45,23.4,86.2,133.3,212.8,14.6,750,16.8
26-11-2022 07:40,159.62,90.66,5.11,55.87,7.98,3602.11,30.14,80.15,49.04,899.94,43.75,78.65,182.05,193.76,925.83,42.04,145.42,900.45,318.05,96.74,19.5,85.54,133.2,212.5,14.36,750,16.5
26-11-2022 08:40,163.44,92.84,5.23,57.2,8.17,3629.65,29.57,81.61,47.53,899.94,43.59,77.98,189.86,163.62,925.58,29.62,133.35,900.36,323.92,97.48,20.3,87.5,132.4,211.3,14.25,750,15.8
26-11-2022 09:40,163.4,92.81,5.23,57.19,8.17,3610.14,32.11,85.59,46.84,870.01,43.47,74.2,172.61,113.35,940.68,27.97,132.49,905.32,332.33,96.84,20,86.4,133.6,211.4,14.5,750,15
26-11-2022 10:40,168.26,95.57,5.38,58.89,8.41,3605.66,33.03,86.47,46.98,870.01,43.41,77.24,188.79,88.72,920.75,16.49,125.32,905.27,357.54,96.65,24.5,85.8,133,211.3,15.41,750,14.5
26-11-2022 11:40,168.5,95.71,5.39,58.97,8.42,3609.95,31.49,85.8,43.71,880,41.15,76.52,189.3,169.7,930.21,40.33,144.67,895.41,334.03,96.93,21.9,87,133.8,212.6,14.99,750,15.9
26-11-2022 12:40,168.12,95.49,5.38,58.84,8.41,3593.82,33.9,90.34,53.85,889.99,43.65,86.76,186.03,192.71,925.58,39.15,142.4,900.39,320.88,99.6,20.3,86.7,134.2,212.9,14.23,750,15.1
26-11-2022 14:40,168.39,95.65,5.39,58.94,8.42,3610.14,29.8,81.09,53.01,899.94,44.09,78.75,195.05,174.46,925.69,37.16,140.45,900.4,321.49,96.97,22.5,86.4,132.5,211.3,14.62,750,16.8
26-11-2022 15:40,153.34,87.09,4.91,53.67,7.67,3592.32,33.75,97.42,50.71,880,43.64,86.38,179.19,184.81,935.07,34.64,136.3,900.41,320.02,96.57,20.5,86.3,133.3,212.3,14.32,750,16.5
26-11-2022 16:40,168.17,95.52,5.38,58.86,8.41,3591.2,32.74,87.7,56.83,899.94,43.07,86.19,185.95,175.39,935.24,43.39,146.17,900.43,318.43,96.66,20,88.5,132.3,211.6,14.45,750,15.8
26-11-2022 17:40,163.7,92.98,5.24,57.3,8.19,3609.33,31.35,88.49,43.07,899.94,42.89,86.02,177.7,204.43,925.67,23.51,127.39,900.32,327.84,97.11,18.7,89.7,133.32,212.6,14.5,750,15.8
26-11-2022 18:40,171.48,97.4,5.49,60.02,8.57,3582.6,31.59,90.03,43.56,899.94,42.75,88.7,177.84,99.96,925.59,29.98,133.93,900.36,323.74,97.47,22.5,86.4,133.9,212.3,14.2,750,14.5
26-11-2022 19:40,169.2,96.11,5.41,59.22,8.46,3605.59,28.02,92.42,45.49,899.94,40.11,84.13,208.51,133.62,885.15,31.06,134.27,905.41,326.85,96.6,23.5,85,134.3,211.6,14.25,750,15.9
26-11-2022 20:40,162.83,92.49,5.21,56.99,8.14,3604.27,29.19,92.13,46.49,899.94,40.72,78.92,204.9,217.35,884.82,37.83,139.83,905.51,327.24,96.68,23.4,86.9,132.4,211.8,15.3,750,15.1
26-11-2022 22:40,170.99,97.12,5.47,59.85,8.55,3608.27,30.88,88.32,42.74,899.94,42.75,83.7,182.19,131.16,925.58,12.24,122.21,900.27,329.14,96.83,19.5,87.7,133.6,211.4,14.2,750,15.8
27-11-2022 00:40,169.18,96.09,5.41,59.21,8.46,3577.2,30.31,89.57,48.82,899.94,43.97,80.76,206.84,113.32,962.25,43.05,135.81,900.31,327.55,96.58,20.6,86.55,132.5,212.8,14.97,750,15.2
27-11-2022 01:40,169.31,96.17,5.42,59.26,8.47,3626.36,32.12,91.07,45.37,899.94,44.1,78.3,210.09,75.35,962.16,50.08,140.83,900.34,325.13,96.95,20.7,87,133.6,211.3,14.36,750,15.6
27-11-2022 02:40,169.05,96.02,5.41,59.17,8.45,3615.54,32.77,94.62,45.63,899.94,44.12,82.93,206.92,59.11,952.41,57.47,145.25,900.37,322.87,96.93,20.3,86.5,133.9,212.3,14.3,750,15.8
27-11-2022 03:40,169.4,96.22,5.42,59.29,8.47,3609.05,33.88,89.03,52.3,899.94,43.34,85.82,200.49,129.38,957.82,58.27,147.38,900.4,320.98,97,20.5,86.3,132.7,212.8,14.86,750,15.4
27-11-2022 04:40,169.11,96.05,5.41,59.19,8.46,3622.73,30.56,90.59,47.75,899.94,43.82,32.2,356.97,93.81,907.47,31.73,129.92,905.39,324.94,96.77,22.5,86.9,134.2,212.5,14.45,750,15.3
27-11-2022 06:40,173.07,98.3,5.54,60.57,8.65,3618.54,30.46,91.17,42.48,899.94,43.05,81.04,204.88,95.26,941.82,62.91,151.72,895.4,321.88,96.6,23.5,85,134.3,211.6,14.25,750,14.9
27-11-2022 07:40,175.29,99.56,5.61,61.35,8.76,3608.81,30.43,91.25,47.4,899.94,43.39,83.08,207.83,120.56,926.35,68.85,155.3,905.43,325.02,96.73,20.3,87,132.3,212.4,14.32,750,13.7
27-11-2022 08:40,173.3,98.43,5.55,60.65,8.66,3618.54,29.94,90.86,47.24,899.94,43.18,85.88,213.78,114.52,906.46,60.55,147.88,905.41,325.91,96.59,25.7,84.6,133.8,212.6,15.41,750,15.8
27-11-2022 09:40,163.94,93.12,5.25,57.38,8.2,3618.95,32.86,92.2,44.27,889.99,43.27,71.45,176.16,169.5,942.62,39.45,132.7,905.32,336.99,96.67,21.9,87.8,133.2,212.8,14.36,750,17.4
27-11-2022 10:40,165.41,93.95,5.29,57.89,8.27,3612.98,32.18,89.73,44.51,880,41.31,70.32,180.71,226.15,942.53,38.06,130.25,905.33,334.12,96.29,20.1,85,132.5,212.3,14.23,750,15.8
27-11-2022 11:40,165.67,94.1,5.3,57.98,8.28,3609.35,29.45,90.27,43.55,899.94,45.4,78.18,201.7,202.66,936.97,33.08,132.35,905.29,337.74,96.86,18.6,84.6,133.6,212.8,14.25,750,12.8
27-11-2022 12:40,173.95,98.8,5.57,60.88,8.7,3610.65,29.62,97.01,39.96,899.94,46.45,79.73,208.55,218.02,937.31,32.15,134.49,930.25,336.47,97.02,19.2,88.7,132.4,211.5,14.8,750,13.8
27-11-2022 14:40,169.78,96.44,5.43,59.42,8.49,3606.25,33.23,90.75,49.84,899.94,43.54,85.04,203.81,210.89,957.97,56.51,142.22,900.35,323.69,97.1,22.5,89.8,132.8,211.5,14.9,750,15.2
27-11-2022 15:40,169.92,96.51,5.44,59.47,8.5,3606.48,33.24,89.8,47.16,889.99,43.51,89.01,171.44,198.33,941.78,63.54,134.17,895.36,335.23,96.41,23.63,86.5,135.8,212.9,14.3,750,17.4
27-11-2022 16:40,170.7,96.96,5.46,59.74,8.54,3613.95,32.06,96.68,47.51,889.99,37.04,85.23,175.67,158.18,962.1,58.94,124.98,895.37,358.19,96.99,18.6,87.5,132.4,212.3,14.32,750,15.8
27-11-2022 17:40,170.09,96.61,5.44,59.53,8.5,3618.95,30.4,90.71,41.92,880,40.65,86.8,188.11,111.73,947.02,57.45,143.89,905.39,327.5,96.8,19.9,87,133.6,212.5,14.65,750,12.8
27-11-2022 18:40,169.91,96.51,5.44,59.47,8.5,3619.38,32.3,93.71,43.25,880,40.27,80.84,197.17,155.49,947.33,47.67,138.13,905.35,329.73,96.66,21.6,83.9,132.8,211.3,14.32,750,13.8
27-11-2022 19:40,169.42,96.23,5.42,59.3,8.47,3608.99,33.03,98.2,56.95,880,43.32,76.23,172.61,169.68,896.69,73.53,151.5,895.36,335.71,96.81,24.8,88.5,132.6,212.7,14.9,750,15.5
27-11-2022 20:40,171.58,97.46,5.49,60.05,8.58,3618.54,33.77,88.17,47.79,889.99,43.29,80.67,206.69,174.94,937.35,63.96,133.77,905.35,328.19,95.68,23.1,90,132.7,212.8,14.39,750,15.2
27-11-2022 22:40,169.13,96.07,5.41,59.2,8.46,3622.73,34.16,82.82,47.83,889.99,43.41,67.94,161.45,170.06,942.43,41.7,131.12,905.31,336.6,97,19.8,87.5,134.6,211.4,14.55,750,15.2
28-11-2022 00:40,174.78,99.28,5.59,61.17,8.74,3616.95,32.07,96.49,47.28,889.99,37.16,83.73,174.82,88.09,962.09,61.27,125.15,895.39,358.75,96.12,18.8,87.8,134.3,211.3,14,750,14.8
28-11-2022 01:40,174.91,99.35,5.6,61.22,8.75,3619.31,31.06,89.66,48.19,899.94,43.67,79.25,204.68,98.85,962.09,49.11,138.74,900.32,327.07,96.72,19.9,89.7,133.2,211.6,14.32,750,15
28-11-2022 07:40,180.89,102.75,5.79,63.31,9.04,3610.65,30.31,91.93,44.95,899.94,43.64,82.38,209.06,188.17,941.67,69.12,157.37,895.42,313.02,96.89,23.5,88.3,134.3,211.9,14.65,750,15.7
28-11-2022 08:40,178.9,101.62,5.72,62.61,8.94,3620.98,30.07,90.86,47.56,899.94,43.02,85.38,212,173.08,906.43,61.8,148.49,905.41,326.21,96.61,25.4,85.3,133,212.6,14,750,16.1
28-11-2022 09:40,169.54,96.3,5.43,59.34,8.48,3600.25,33.09,93.47,46.96,899.94,44.07,83.77,203.11,87.2,952.37,58.02,147.06,900.38,323.19,96.71,20.3,87,132.6,211.6,14.25,750,16.5
28-11-2022 10:40,171.01,97.13,5.47,59.85,8.55,3607.66,32.47,93.32,44.1,849.98,36.66,79.04,192.92,81.86,942.52,41.8,134.42,905.32,338.54,96.05,20.6,86.9,132.9,212.5,14.36,750,16.7
28-11-2022 11:40,171.27,97.28,5.48,59.94,8.56,3611,31.85,90.04,44.42,880,40.01,74.1,191.92,83.81,942.73,35.51,134.16,895.41,334.42,96.55,20.2,88.3,133.3,211.3,14.6,750,13.9
28-11-2022 12:40,179.55,101.98,5.75,62.84,8.98,3614.58,29.34,94.95,40.22,899.94,45.46,79.01,193.48,95.86,937.14,32.23,135.18,905.26,334.76,96.81,20.3,82.1,132.9,213.4,13.9,750,15.1
28-11-2022 14:40,175.38,99.62,5.61,61.38,8.77,3617.09,28.27,82.46,46.2,899.94,43.48,80.9,174.85,128.35,907.46,30.48,127.02,900.2,334.88,98.29,20.1,87.8,132.9,212.5,14.3,750,16.8
28-11-2022 15:40,175.52,99.7,5.62,61.43,8.78,3613.06,28.85,91.15,46.26,920.02,46.61,89.74,171.45,148.23,962.39,51.51,138.93,890.29,319.01,96.84,23.5,86.2,133.3,212.3,14.55,750,16.5
28-11-2022 16:40,176.3,100.14,5.64,61.7,8.82,3615.06,30.25,80.46,48.15,880,43.55,78.3,188.18,162.17,957.91,65.26,153.75,900.46,317.3,96.69,22.5,86.4,133.3,212.8,15.32,750,15.8
28-11-2022 17:40,175.69,99.79,5.62,61.49,8.78,3606.99,29.79,81.48,42.5,899.94,44.06,78.74,196.7,153.21,957.6,55.01,143.57,900.38,322.92,97.14,20.3,87.5,133,211.6,14.74,750,15
28-11-2022 18:40,175.51,99.69,5.62,61.43,8.78,3611.29,31.5,94.18,43.08,880,40.91,81.08,185.55,109.82,947.1,53.88,139.17,905.36,329.52,96.45,20.7,86.8,134.2,212.3,14.39,750,14.5
28-11-2022 19:40,175.02,99.41,5.6,61.26,8.75,3612.88,32.85,96.87,54.12,880,43.23,77.6,171.87,97.32,886.32,70.82,149.79,895.39,335.52,96.81,24.5,90,135.3,212.6,14.96,750,15.9
28-11-2022 20:40,177.18,100.64,5.67,62.01,8.86,3608.96,33.56,94.38,54.38,899.94,0,76.21,175.93,108.55,922.02,81.16,148.48,895.34,332.02,96.56,23.2,87.5,133.2,212.3,14.56,750,15.1
28-11-2022 22:40,174.73,99.25,5.59,61.16,8.74,3611.06,34.28,82.77,44.62,899.94,42.68,90.36,178.61,84.28,957.8,59.29,147.66,900.42,319.88,96.76,19.2,86.9,134.3,212.3,14.98,750,12.9
29-11-2022 00:40,171.01,97.13,5.47,59.85,8.55,3627.59,29.34,96.08,40.47,899.94,45.7,78.82,172.36,186.03,937.27,31.88,135.76,905.25,335.02,96.83,19.8,85.9,134.5,211.6,14.6,750,13.8
29-11-2022 01:40,161.25,91.59,5.16,56.44,8.06,3626.55,30.47,96.04,43.39,899.94,46.76,78.93,178.1,137.28,982.35,32.41,125.38,930.23,337.27,97.04,20.1,85.8,132.3,211.3,15.21,750,12.9
29-11-2022 02:40,172.09,97.74,5.51,60.23,8.6,3616.99,31.09,97.57,44.28,899.94,49.09,79.98,179.11,128.76,951.47,30.83,124.71,930.25,336.45,97.07,22,86.5,133.5,211.9,14.23,750,13.6
29-11-2022 03:40,162.14,92.1,5.19,56.75,8.11,3616.41,34.22,92.47,52.51,880,43.33,89.55,163.5,200.24,957.53,51.23,140.06,900.38,321.76,96.69,19.5,83.9,134.3,212.3,14.3,750,14.6
29-11-2022 04:40,162.03,92.03,5.18,56.71,8.1,3621.25,30.62,96.2,40.04,899.94,46.9,80.09,179.81,160.33,982.07,32.9,125.15,930.24,336.28,97.31,23.6,86.9,135.3,212.8,14.31,750,13.6
29-11-2022 06:40,158.78,90.18,5.08,55.57,7.94,3618.19,32.19,88.3,53.72,899.94,43.3,85.13,180.81,231.39,967.1,71.1,160.58,900.45,317.54,96.7,19.2,86.66,135.3,212.6,14.36,750,15.4
29-11-2022 07:40,167.26,95,5.35,58.54,8.36,3617.96,29.98,79.67,49.66,899.94,43.84,77.83,183.01,248.92,957.83,59.9,148.98,900.43,319.27,96.7,21.3,85.8,132.5,213.7,14.98,750,16.3
29-11-2022 08:40,167.38,95.07,5.36,58.58,8.37,3622.85,30.37,90.56,42.31,880,40.79,87.33,188.67,218.54,946.98,58.36,144.91,905.39,327.6,96.75,20.3,86.4,132.8,211.3,14.79,750,14.8
29-11-2022 09:40,172.28,97.85,5.51,60.3,8.61,3619.57,32.34,85.34,47.69,870.01,43.65,74.64,168.77,182.73,972.65,49.92,140.44,905.31,332.65,96.88,19.9,87.5,133.6,211.3,14.23,750,12.8
29-11-2022 10:40,163.88,93.08,5.24,57.36,8.19,3630.73,31.98,89.94,44.13,880,40.09,72.64,182.12,145.63,942.68,33.55,129.25,905.38,333.77,96.65,18.6,87.5,132.3,213.4,14.86,750,13.6
29-11-2022 11:40,163.8,93.04,5.24,57.33,8.19,3619.27,31.22,86.76,42.99,880,41.04,73.12,183.29,239.7,962.05,63.58,152.43,895.4,336.18,96.83,18.6,84.6,133.6,212.8,14.58,750,13.8
29-11-2022 12:40,158.73,90.16,5.08,55.55,7.94,3609.44,29.62,97.01,39.96,899.94,46.45,79.73,208.55,155.53,937.31,32.15,134.49,930.25,336.47,97.02,19.2,88.7,132.4,211.5,14.8,750,14.6
29-11-2022 14:40,168.34,95.62,5.39,58.92,8.42,3619.14,28.49,89.66,45.22,899.94,45.25,83.35,173.65,157.29,952.22,56.13,142.09,890.28,318.85,96.61,19.9,86.2,133.5,211.5,14,750,16.2
29-11-2022 15:40,178.24,101.24,5.7,62.38,8.91,3615.25,32.08,88.28,53.55,899.94,43.23,85.7,174.51,190.66,937.9,73.2,161.65,900.45,317.22,96.72,19.6,86.29,134.3,21.6,14.58,750,17.1
29-11-2022 16:40,170.12,96.63,5.44,59.54,8.51,3626.24,29.98,79.61,50.57,899.94,43.93,77.69,184.4,206.31,957.82,59.61,148.82,900.44,319.02,96.71,21.1,86.4,132.8,211.8,14.12,750,13.8
29-11-2022 17:40,169.68,96.38,5.43,59.39,8.48,3609.44,30.4,90.71,41.92,880,40.65,86.8,188.11,179.07,947.02,57.45,143.89,905.39,327.5,96.8,19.9,87,133.6,212.5,14.65,750,13.8
